name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
FI-MinnaReijonen,"Minna, Reijonen",F,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-KaiMykkänen,"Kai, Mykkänen",M,2015-04-22,"['member', 'minister']",['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-MiaLaiho,"Mia, Laiho",F,2018-03-05,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-HannaLeenaMattila,"Hanna-Leena, Mattila",F,2018-06-26,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-HannaSarkkinen,"Hanna, Sarkkinen",F,2015-04-22,"['member', 'minister']",['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-MikaNiikko,"Mika, Niikko",M,2011-04-20,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-JaanaLaitinenPesola,"Jaana, Laitinen-Pesola",F,2015-04-22,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-HannaHalmeenpää,"Hanna, Halmeenpää",F,2015-04-22,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-SinuheWallinheimo,"Sinuhe, Wallinheimo",M,2011-04-20,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-AnttiRinne,"Antti, Rinne",M,2014-06-06,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-SimonElo,"Simon, Elo",M,2015-04-22,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-JussiHallaaho,"Jussi, Halla-aho",M,2011-04-20,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-AndersAdlercreutz,"Anders, Adlercreutz",M,2015-04-22,['member'],['Suomen ruotsalainen kansanpuolue'],['Centre'],['Unicameralism']
FI-HannakaisaHeikkinen,"Hannakaisa, Heikkinen",F,2007-03-21,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-ArtoPirttilahti,"Arto, Pirttilahti",M,2011-04-20,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
