name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
ES-JaimeJavierBarreroLópez,"Jaime Javier, Barrero López",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JaimeMiguelMateuIstúriz,"Jaime Miguel, Mateu Istúriz",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JaumeAlonsoCuevillasiSayrol,"Jaume, Alonso-Cuevillas Sayrol",M,nan,['member'],['Junts per Catalunya'],['Centre-right'],['Lower house']
ES-JaumeAsensLlodrà,"Jaume, Asens Llodrà",M,nan,['member'],['En Comú Podem - Guayem el Canvi'],['Left'],['Lower house']
ES-JaumeMoyaMatas,"Jaume, Moya Matas",M,nan,['member'],['En Comú Podem'],['Left'],['Lower house']
ES-JavierAlfonsoCendón,"Javier, Alfonso Cendón",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JavierAntónCacho,"Javier, Antón Cacho",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JavierBasCorugeira,"Javier, Bas Corugeira",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JavierCalventeGallego,"Javier, Calvente Gallego",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JavierCerqueiroGonzález,"Javier, Cerqueiro González",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JavierMarotoAranzábal,"Javier, Maroto Aranzábal",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JavierMerinoMartínez,"Javier, Merino Martínez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JavierRuanoGarcía,"Javier, Ruano García",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JavierSánchezSerna,"Javier, Sánchez Serna",M,nan,['member'],['Unidas Podemos'],['Left'],['Lower house']
ES-JessicaAlbiachSatorres,"Jessica, Albiach Satorres",F,nan,[],[],[],[]
ES-JesúsCalderaSánchezCapitán,"Jesús, Caldera Sánchez-Capitán",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JesúsMaríaFernándezDíaz,"Jesús María, Fernández Díaz",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],[]
ES-JesúsPosadaMoreno,"Jesús, Posada Moreno",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JesúsPostigoQuintana,"Jesús, Postigo Quintana",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JesúsÁngelGarridoMartínez,"Jesús Ángel, Garrido Martínez",M,nan,[],[],[],[]
ES-JoanBaldovíRoda,"Joan, Baldoví Roda",M,2015-01-20,['member'],"['Comprommís-Q', 'Més Compromís']","[nan, 'Left']",['Lower house']
ES-JoanCanongiaGerona,"Joan, Canongia Gerona",M,nan,['member'],['Partido Socialista de Cataluya - Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JoanCapdevilaiEsteve,"Joan, Capdevila Esteve",M,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-JoanCoscubielaConesa,"Joan, Coscubiela Conesa",M,nan,['member'],['Iniciativa per Catalunya Verds'],['Left'],['Lower house']
ES-JoanJosepNuetPujals,"Joan Josep, Nuet Pujals",M,2015-02-11,['member'],"['Esquerra Republicana de Catalunya - Sobiranistes', 'Esquerra Unida i Alternativa']","['Centre-left to left', 'Left']",['Lower house']
ES-JoanManelMartíiLlufriu,"Joan Manel, Martí Llufriu",M,nan,[],[],[],[]
ES-JoanMargallSastre,"Joan, Margall Sastre",M,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-JoanMenaArca,"Joan, Mena Arca",M,nan,['member'],['En Comú Podem - Guayem el Canvi'],['Left'],['Lower house']
ES-JoanMesquidaFerrando,"Joan, Mesquida Ferrando",M,nan,['member'],['Ciudadanos'],['Centre-right'],['Lower house']
ES-JoanOlòrizSerra,"Joan, Olòriz Serra",M,nan,['member'],['Esquerra Republicana de Catalunya - Catalunya Sí'],['Centre-left to left'],['Lower house']
ES-JoanRangelTarrés,"Joan, Rangel Tarrés",M,nan,['member'],['Partido Socialista de Cataluya - Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JoanRuiziCarbonell,"Joan, Ruiz Carbonell",M,nan,['member'],['Partido Socialista de Cataluya - Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JoanSauraLaporta,"Joan, Saura Laporta",M,nan,['member'],['Iniciativa per Catalunya Verds'],['Left'],['Lower house']
ES-JoanSubiratsHumet,"Joan, Subirats Humet",M,2021-12-20,"['member', 'minister']",[],[],['Lower house']
ES-JoanTardàiComa,"Joan, Tardà Coma",M,2015-01-20,['member'],"['Esquerra Republicana de Catalunya - Catalunya Sí', 'Esquerra Republicana de Catalunya - Reagrupament Independentista']","['Centre-left to left', 'Centre-left to left']",['Lower house']
ES-JoaquínAlbaladejoMartínez,"Joaquín, Albaladejo Martínez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JoaquínFranciscoPuigFerrer,"Joaquín Francisco, Puig Ferrer",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JoaquínLópezPagán,"Joaquín, López Pagán",M,nan,[],[],[],[]
ES-JoaquínMaríaGarcíaDíez,"Joaquín María, García Díez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JoaquínRoblesLópez,"Joaquín, Robles López",M,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-JonAiartzaZallo,"Jon, Aiartza Zallo",M,nan,[],[],[],[]
ES-JonIñarrituGarcía,"Jon, Iñarritu García",M,2015-02-26,['member'],"['Amaiur', 'Euskal Herria Bildu']","['Left', 'Centre-left to left']",['Lower house']
ES-JordiJanéiGuasch,"Jordi, Jané Guasch",M,nan,['member'],['Convergència i Unió'],['Centre to centre-right'],['Lower house']
ES-JordiRocaMas,"Jordi, Roca Mas",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JordiSalvadoriDuch,"Jordi, Salvador Duch",M,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-JordiXuclàiCosta,"Jordi, Xuclà Costa",M,2015-02-12,['member'],"['Convergècia Democràtica de Catalunya', 'Convergència i Unió']","['Centre-right', 'Centre to centre-right']",['Lower house']
ES-JorgeBellverCasaña,"Jorge, Bellver Casaña",M,nan,[],[],[],[]
ES-JorgeFernándezDíaz,"Jorge, Fernández Díaz",M,nan,"['member', 'minister']",['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JosebaAndoniAgirretxeaUrresti,"Joseba Andoni, Agirretxea Urresti",M,nan,['member'],['Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco'],['Centre'],['Lower house']
ES-JosefaAndrésBarea,"Josefa, Andrés Barea",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-JosefaInmaculadaGonzálezBayo,"Josefa Inmaculada, González Bayo",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
